transaction_id,worker_id,date_id,channel_id,market_id,transaction_type,amount_local,amount_usd,transaction_outcome,is_fraud_flagged,is_disputed,is_reversed,velocity_score,fraud_loss_usd,processing_time_ms
val_28020,val_986,20240509,val_3,val_2,Bill Payment,908.2146308,900.7149667,Completed,FALSE,TRUE,FALSE,137.792269,0,436
val_28021,val_2888,20231105,val_10,val_3,Airtime Top-Up,741.7256623,965.7029579,Timeout,TRUE,TRUE,FALSE,277.9149401,465.3899878,612
val_28022,val_3272,20230530,val_10,val_3,Peer Transfer,613.8654024,96.1472521,Failed,FALSE,TRUE,TRUE,932.2950735,0,932
val_28023,val_1789,20230509,val_3,val_1,Salary/Earnings Disbursement,501.1067041,427.7229499,Timeout,TRUE,FALSE,TRUE,132.4603489,642.8116688,134
val_28024,val_4995,20230829,val_2,val_3,Cash-Out,776.00646,989.2310443,Failed,FALSE,TRUE,TRUE,486.5087331,0,724
val_28025,val_3388,20231117,val_1,val_0,Airtime Top-Up,623.031126,519.9670171,Pending,TRUE,FALSE,TRUE,819.5944044,945.9162358,405
val_28026,val_3807,20231006,val_3,val_2,Wallet Funding via Bank Transfer,731.8957865,47.94369076,Timeout,FALSE,TRUE,FALSE,195.2115689,0,661
val_28027,val_982,20230803,val_2,val_1,Refund,296.5832676,406.2574297,Reversed,FALSE,TRUE,FALSE,618.0460163,0,163
val_28028,val_4510,20231111,val_0,val_1,Wallet Funding via Bank Transfer,873.4018602,869.9262154,Disputed,TRUE,FALSE,TRUE,97.91166606,125.5626936,159
val_28029,val_4831,20230224,val_3,val_2,Cash-In,587.8276295,592.057129,Declined,TRUE,FALSE,TRUE,923.2152405,739.6615439,860
val_28030,val_4521,20231111,val_2,val_1,Merchant Payment,508.7368124,878.5165939,Completed,FALSE,FALSE,TRUE,364.413205,0,835
val_28031,val_2205,20240305,val_1,val_1,Reversal,296.6022329,862.7485467,Reversed,FALSE,TRUE,TRUE,350.4918286,0,213
val_28032,val_4671,20240123,val_4,val_0,Peer Transfer,188.2732159,242.9933079,Disputed,TRUE,TRUE,TRUE,235.9289404,988.5279462,922
val_28033,val_53,20240714,val_8,val_2,Refund,909.692207,505.8039436,Failed,TRUE,FALSE,FALSE,921.3274976,817.3545815,883
val_28034,val_1018,20230606,val_11,val_3,Cash-Out,959.0358778,987.5695683,Completed,TRUE,FALSE,FALSE,212.9029032,635.7881218,430
val_28035,val_3276,20230424,val_7,val_0,Salary/Earnings Disbursement,765.3067313,428.6287851,Timeout,FALSE,FALSE,FALSE,545.2565317,0,788
val_28036,val_3863,20230604,val_8,val_2,Cash-In,307.7527415,477.9171755,Failed,TRUE,FALSE,FALSE,608.068645,818.0751381,437
val_28037,val_601,20230330,val_7,val_3,Wallet Funding via Bank Transfer,402.1795543,493.0174647,Failed,FALSE,TRUE,TRUE,882.1927828,0,271
val_28038,val_1466,20231211,val_7,val_2,Wallet Funding via Card,48.07569735,639.981574,Failed,TRUE,TRUE,TRUE,791.9489601,219.0952865,324
val_28039,val_444,20241014,val_10,val_0,Refund,136.5159099,913.9731196,Disputed,FALSE,FALSE,TRUE,442.1210761,0,187
val_28040,val_518,20240319,val_10,val_1,Airtime Top-Up,59.66580945,812.6461109,Disputed,TRUE,FALSE,TRUE,207.5818119,420.3676609,825
val_28041,val_117,20230916,val_0,val_1,Bill Payment,706.8095331,594.7010121,Pending,FALSE,FALSE,TRUE,126.0951363,0,489
val_28042,val_4956,20240911,val_6,val_0,Bill Payment,624.8000558,3.849446308,Disputed,TRUE,FALSE,FALSE,596.6758084,438.7857829,249
val_28043,val_4414,20231231,val_7,val_1,Cross-Border Remittance,511.5331574,672.8925828,Pending,FALSE,FALSE,TRUE,983.9278924,0,138
val_28044,val_3042,20230617,val_11,val_2,Peer Transfer,16.6999577,136.9686095,Completed,TRUE,FALSE,TRUE,22.60995084,714.9203954,591
val_28045,val_168,20240101,val_7,val_0,Wallet Funding via Bank Transfer,919.5773361,321.9330489,Completed,TRUE,FALSE,TRUE,167.7167553,399.6590537,892
val_28046,val_3651,20230920,val_3,val_3,Bill Payment,988.3894179,565.5214524,Reversed,TRUE,FALSE,TRUE,440.3214213,701.582291,524
val_28047,val_2686,20240811,val_8,val_3,Peer Transfer,314.3086656,163.5262542,Timeout,FALSE,TRUE,TRUE,99.36409059,0,259
val_28048,val_3881,20230626,val_11,val_0,Peer Transfer,769.2840866,939.6392542,Partially Completed,TRUE,TRUE,FALSE,242.226712,693.4295589,417
val_28049,val_2447,20230118,val_3,val_2,Wallet Funding via Bank Transfer,433.0532914,982.2027166,Completed,TRUE,TRUE,TRUE,938.6682402,893.050148,663
val_28050,val_42,20240214,val_3,val_2,Cross-Border Remittance,61.66409905,353.0475264,Partially Completed,FALSE,TRUE,FALSE,144.1266761,0,277
val_28051,val_4555,20241106,val_5,val_2,Airtime Top-Up,110.7901772,876.3445047,Partially Completed,FALSE,TRUE,TRUE,296.9036832,0,702
val_28052,val_4398,20241208,val_7,val_2,Agent Withdrawal,87.46750091,926.9694589,Reversed,FALSE,TRUE,TRUE,986.6132985,0,927
val_28053,val_4555,20231011,val_4,val_0,Cash-Out,991.6762708,3.884148143,Pending,FALSE,TRUE,FALSE,679.3657426,0,112
val_28054,val_3307,20231017,val_8,val_0,Cross-Border Remittance,6.432673416,1.205989519,Failed,TRUE,FALSE,FALSE,595.9744835,910.7828071,966
val_28055,val_4604,20241020,val_4,val_1,Merchant Payment,189.4131466,377.1140727,Failed,TRUE,TRUE,TRUE,327.6271018,931.6123979,70
val_28056,val_356,20230401,val_5,val_3,Cross-Border Remittance,893.2908056,772.161632,Completed,TRUE,FALSE,TRUE,149.9896426,523.4955703,490
val_28057,val_2000,20230507,val_7,val_0,Cash-In,582.504069,343.3308865,Completed,TRUE,TRUE,FALSE,113.1593054,955.6364954,35
val_28058,val_1600,20230414,val_2,val_2,Agent Withdrawal,298.7956309,114.6400663,Declined,TRUE,TRUE,TRUE,453.4588234,742.4908311,698
val_28059,val_2367,20241117,val_3,val_0,Refund,129.8096739,223.7032765,Declined,FALSE,FALSE,FALSE,854.440069,0,996
val_28060,val_207,20241228,val_3,val_0,Wallet Funding via Card,660.9723443,713.1510912,Completed,TRUE,TRUE,TRUE,232.0379426,698.2219919,410
val_28061,val_4128,20240919,val_10,val_1,Cash-In,82.55054151,140.3565832,Completed,TRUE,FALSE,TRUE,616.2827296,60.97112963,576
val_28062,val_1494,20240519,val_7,val_1,Agent Withdrawal,589.0429575,183.6986558,Failed,FALSE,TRUE,TRUE,687.8495234,0,203
val_28063,val_600,20230720,val_11,val_1,Airtime Top-Up,513.4547746,308.6276619,Partially Completed,TRUE,TRUE,FALSE,926.1483263,521.3268124,532
val_28064,val_988,20240713,val_3,val_0,Bill Payment,95.76971098,272.1509679,Timeout,TRUE,FALSE,FALSE,520.0734282,479.8046001,193
val_28065,val_572,20240717,val_5,val_2,Cash-In,313.4596652,745.6999909,Partially Completed,TRUE,FALSE,TRUE,916.6240805,263.3829736,479
val_28066,val_3431,20230324,val_5,val_0,Reversal,346.8161543,134.622395,Disputed,TRUE,TRUE,TRUE,676.3005196,543.2710662,383
val_28067,val_4608,20240627,val_11,val_1,Airtime Top-Up,915.9589738,816.3764398,Partially Completed,TRUE,TRUE,TRUE,793.6360565,641.0336996,444
val_28068,val_418,20230531,val_7,val_2,Peer Transfer,824.0897052,240.7481262,Failed,FALSE,FALSE,FALSE,171.8800659,0,212
val_28069,val_147,20240419,val_5,val_3,Cross-Border Remittance,699.8800454,320.526632,Completed,TRUE,TRUE,FALSE,461.3749353,860.5673363,282
val_28070,val_4401,20230913,val_6,val_2,Refund,484.1443265,553.5412452,Completed,FALSE,TRUE,TRUE,34.73324289,0,21
val_28071,val_1914,20230103,val_0,val_1,Wallet Funding via Bank Transfer,790.3177842,341.6349646,Failed,TRUE,TRUE,TRUE,48.72142723,566.1922036,662
val_28072,val_602,20241115,val_4,val_3,Cash-Out,696.1787768,56.77479139,Partially Completed,TRUE,TRUE,TRUE,615.3025217,561.1099589,592
val_28073,val_974,20240315,val_10,val_1,Wallet Funding via Card,790.3692351,148.2842092,Completed,TRUE,TRUE,FALSE,502.4907701,437.225637,24
val_28074,val_3382,20230828,val_3,val_0,Cross-Border Remittance,348.0765058,119.0635319,Pending,TRUE,TRUE,FALSE,639.8623006,5.537686268,13
val_28075,val_419,20231111,val_4,val_1,Cash-Out,55.68854895,711.2336247,Partially Completed,FALSE,FALSE,TRUE,533.3864979,0,707
val_28076,val_2012,20230819,val_4,val_0,Salary/Earnings Disbursement,221.2590674,290.6114205,Failed,TRUE,TRUE,TRUE,181.2138159,124.2397025,79
val_28077,val_4869,20231212,val_0,val_2,Wallet Funding via Card,512.5168633,383.8756178,Disputed,TRUE,FALSE,FALSE,919.8084517,126.1204288,9
val_28078,val_2154,20241124,val_5,val_0,Airtime Top-Up,884.6973905,467.6383417,Disputed,FALSE,TRUE,TRUE,529.2553281,0,542
val_28079,val_829,20240823,val_2,val_3,Peer Transfer,212.2573683,221.4667873,Timeout,FALSE,FALSE,TRUE,943.7655911,0,914
val_28080,val_3794,20231022,val_8,val_0,Airtime Top-Up,591.1638825,751.3796161,Pending,TRUE,FALSE,FALSE,898.6417229,686.045252,444
val_28081,val_2159,20240527,val_8,val_3,Wallet Funding via Card,997.7299342,328.3852441,Timeout,FALSE,TRUE,TRUE,362.4605452,0,579
val_28082,val_1989,20240529,val_5,val_3,Reversal,643.0114794,645.7807739,Completed,TRUE,TRUE,TRUE,231.0782866,439.751346,545
val_28083,val_1280,20230703,val_2,val_0,Bill Payment,164.5302714,719.9490766,Pending,TRUE,TRUE,FALSE,858.0720857,327.4745908,446
val_28084,val_3765,20230308,val_9,val_1,Wallet Funding via Bank Transfer,832.098877,919.0900673,Disputed,TRUE,FALSE,TRUE,923.7790767,44.5903523,357
val_28085,val_2455,20240624,val_8,val_0,Wallet Funding via Card,743.5968778,570.4407913,Disputed,TRUE,TRUE,TRUE,34.37797969,418.6941893,358
val_28086,val_2419,20240613,val_3,val_3,Agent Withdrawal,484.2598353,626.2059381,Pending,FALSE,TRUE,FALSE,952.5025765,0,564
val_28087,val_3834,20231011,val_9,val_3,Peer Transfer,927.3310961,981.2770488,Completed,TRUE,FALSE,TRUE,7.797369139,843.4683816,105
val_28088,val_1814,20240823,val_6,val_2,Refund,81.67244696,736.3554527,Declined,FALSE,TRUE,FALSE,624.8407582,0,148
val_28089,val_3298,20240305,val_10,val_1,Merchant Payment,338.7754234,159.8917796,Disputed,FALSE,TRUE,TRUE,580.4946811,0,377
val_28090,val_860,20240703,val_8,val_2,Wallet Funding via Card,51.65731256,580.4436246,Completed,TRUE,FALSE,FALSE,736.4229124,97.25073028,428
val_28091,val_2858,20230124,val_10,val_2,Wallet Funding via Bank Transfer,729.6320483,393.0844265,Disputed,FALSE,TRUE,TRUE,598.3981509,0,481
val_28092,val_2143,20240219,val_3,val_1,Bill Payment,30.96715286,226.4742692,Failed,TRUE,FALSE,FALSE,938.1339375,374.5191964,178
val_28093,val_2553,20240219,val_2,val_3,Merchant Payment,582.9094169,770.6256447,Reversed,FALSE,FALSE,TRUE,62.94852169,0,445
val_28094,val_1825,20230923,val_9,val_3,Refund,973.2010329,334.3783597,Disputed,FALSE,FALSE,TRUE,923.0124755,0,944
val_28095,val_659,20230119,val_6,val_0,Wallet Funding via Card,762.0399152,247.9380427,Declined,TRUE,FALSE,TRUE,963.8605929,445.2195849,362
val_28096,val_4602,20231222,val_9,val_3,Peer Transfer,868.3345128,956.9769014,Pending,TRUE,FALSE,TRUE,291.179635,805.3311377,149
val_28097,val_2012,20230411,val_10,val_0,Reversal,401.3896945,512.9593631,Disputed,TRUE,TRUE,FALSE,990.3541597,844.5403375,243
val_28098,val_3736,20230414,val_4,val_3,Agent Withdrawal,185.3578988,100.260796,Completed,FALSE,TRUE,FALSE,778.3433908,0,57
val_28099,val_4526,20230214,val_2,val_3,Cash-In,222.9583593,519.7269044,Disputed,TRUE,TRUE,FALSE,531.7703683,349.7044161,187
val_28100,val_2217,20230706,val_2,val_1,Refund,271.5569555,208.9972292,Timeout,TRUE,TRUE,TRUE,996.2194391,175.9308497,802
val_28101,val_4102,20230404,val_11,val_2,Agent Withdrawal,192.472225,260.9259304,Pending,TRUE,FALSE,TRUE,685.812488,589.1497889,764
val_28102,val_2195,20230614,val_6,val_1,Salary/Earnings Disbursement,213.0678514,165.2705706,Declined,TRUE,FALSE,FALSE,70.33247399,340.8351044,70
val_28103,val_323,20240115,val_8,val_1,Wallet Funding via Bank Transfer,529.7498095,831.0508301,Failed,FALSE,TRUE,FALSE,494.3697157,0,66
val_28104,val_4411,20231115,val_11,val_1,Salary/Earnings Disbursement,508.4122938,711.3014032,Declined,FALSE,FALSE,TRUE,577.3336358,0,760
val_28105,val_4202,20230720,val_11,val_3,Refund,402.0723235,64.55567869,Pending,FALSE,TRUE,FALSE,561.6823686,0,451
val_28106,val_2830,20241103,val_11,val_3,Wallet Funding via Card,610.1713516,153.2549371,Completed,TRUE,FALSE,FALSE,814.4172357,799.3204037,374
val_28107,val_4140,20231013,val_3,val_2,Refund,41.72079493,356.113213,Disputed,FALSE,FALSE,TRUE,533.3364628,0,459
val_28108,val_3346,20230326,val_8,val_1,Cash-In,137.6260975,392.6682803,Pending,FALSE,TRUE,FALSE,748.5556312,0,69
val_28109,val_4009,20230710,val_2,val_0,Salary/Earnings Disbursement,645.2607315,34.84226743,Reversed,FALSE,FALSE,FALSE,982.1982535,0,740
val_28110,val_283,20230911,val_5,val_0,Merchant Payment,396.6080101,633.3146024,Reversed,FALSE,FALSE,FALSE,731.8361463,0,212
val_28111,val_4074,20230131,val_11,val_0,Reversal,933.1697761,877.6055805,Failed,FALSE,TRUE,FALSE,838.6227039,0,787
val_28112,val_1071,20230502,val_3,val_1,Wallet Funding via Bank Transfer,36.85840507,819.7448083,Declined,FALSE,FALSE,TRUE,667.3216632,0,65
val_28113,val_4915,20241226,val_3,val_3,Wallet Funding via Bank Transfer,862.0329286,86.75439587,Reversed,TRUE,TRUE,TRUE,53.50380427,981.7210422,479
val_28114,val_4831,20240216,val_6,val_2,Reversal,305.5941443,727.5805397,Failed,TRUE,FALSE,FALSE,824.829197,202.4399239,940
val_28115,val_276,20230222,val_10,val_3,Airtime Top-Up,595.1066781,609.8295247,Completed,TRUE,TRUE,FALSE,282.3448817,484.6090073,472
val_28116,val_3258,20231115,val_7,val_1,Salary/Earnings Disbursement,413.7590939,110.7263249,Failed,TRUE,FALSE,TRUE,612.1299934,967.4889398,630
val_28117,val_1919,20240917,val_2,val_0,Agent Withdrawal,611.8522847,763.9329631,Partially Completed,TRUE,TRUE,TRUE,678.0191715,675.8508379,24
val_28118,val_1274,20240624,val_11,val_1,Bill Payment,37.13212479,581.335463,Disputed,TRUE,TRUE,FALSE,771.145044,563.6731526,479
val_28119,val_4842,20240310,val_4,val_0,Peer Transfer,130.4147457,275.248085,Completed,FALSE,TRUE,TRUE,111.3773878,0,31
val_28120,val_2007,20230105,val_5,val_3,Cash-Out,526.2111721,497.0647132,Disputed,FALSE,TRUE,FALSE,34.6086881,0,783
val_28121,val_2763,20230903,val_7,val_0,Agent Withdrawal,744.0787702,794.4490895,Timeout,FALSE,FALSE,FALSE,540.6271283,0,83
val_28122,val_1567,20240523,val_8,val_2,Peer Transfer,448.0511462,973.8939884,Reversed,FALSE,FALSE,TRUE,384.0365708,0,190
val_28123,val_3411,20230526,val_10,val_0,Wallet Funding via Bank Transfer,936.3466117,39.21022965,Pending,FALSE,TRUE,FALSE,621.5738934,0,183
val_28124,val_1262,20230413,val_2,val_2,Peer Transfer,527.2160824,104.6628874,Pending,TRUE,TRUE,FALSE,366.4548749,107.1617937,14
val_28125,val_1809,20241231,val_5,val_0,Peer Transfer,225.9740439,71.17031776,Timeout,TRUE,TRUE,TRUE,838.4837515,0.786294597,844
val_28126,val_3525,20241019,val_3,val_2,Cash-Out,665.4851531,58.5280773,Disputed,TRUE,TRUE,TRUE,706.9828475,654.3568809,581
val_28127,val_1059,20240601,val_7,val_3,Bill Payment,105.163916,289.4617621,Partially Completed,TRUE,FALSE,TRUE,156.044977,341.1278755,428
val_28128,val_3923,20240130,val_3,val_1,Agent Withdrawal,821.6342538,917.7627977,Partially Completed,FALSE,TRUE,FALSE,548.7543457,0,555
val_28129,val_4892,20230224,val_3,val_0,Peer Transfer,237.0154571,969.1896663,Failed,TRUE,FALSE,FALSE,604.2370424,648.2065885,79
val_28130,val_3519,20230301,val_8,val_1,Bill Payment,888.6148473,612.1983334,Failed,TRUE,TRUE,TRUE,81.38255501,586.4219761,348
val_28131,val_1808,20230727,val_2,val_0,Cash-Out,291.6091818,898.4967565,Completed,TRUE,FALSE,FALSE,172.5688111,632.4565567,473
val_28132,val_907,20230617,val_5,val_3,Wallet Funding via Bank Transfer,600.3677195,51.23503077,Declined,TRUE,FALSE,TRUE,694.1654697,583.4101668,924
val_28133,val_2804,20230305,val_8,val_3,Airtime Top-Up,415.6923005,891.3460992,Disputed,FALSE,FALSE,TRUE,307.6211567,0,475
val_28134,val_2189,20241216,val_5,val_3,Salary/Earnings Disbursement,169.702544,147.1425879,Timeout,FALSE,FALSE,FALSE,655.4060697,0,25
val_28135,val_1219,20230726,val_8,val_0,Reversal,788.0227892,748.7527196,Pending,FALSE,TRUE,FALSE,890.309766,0,10
val_28136,val_1835,20230418,val_5,val_3,Cash-In,920.8034093,25.15525209,Pending,FALSE,FALSE,TRUE,935.5967951,0,53
val_28137,val_4834,20240831,val_10,val_0,Peer Transfer,239.8456341,792.3175283,Reversed,TRUE,FALSE,TRUE,205.5915557,448.4300751,297
val_28138,val_844,20240402,val_10,val_0,Wallet Funding via Card,467.7383794,607.578714,Reversed,TRUE,TRUE,TRUE,7.05867804,947.449985,150
val_28139,val_1292,20240717,val_1,val_2,Cash-Out,710.8060859,277.2254975,Partially Completed,FALSE,TRUE,TRUE,668.9882648,0,874
val_28140,val_1743,20240829,val_10,val_2,Refund,192.0099558,126.4702149,Completed,TRUE,TRUE,FALSE,998.6881861,492.6966883,128
val_28141,val_4569,20240929,val_0,val_1,Refund,724.8341706,816.1413337,Disputed,TRUE,FALSE,FALSE,934.7502624,845.5557461,637
val_28142,val_1791,20240910,val_10,val_2,Cash-Out,500.2731732,911.5720872,Completed,TRUE,FALSE,FALSE,281.5920248,160.8202194,84
val_28143,val_1459,20230220,val_7,val_1,Airtime Top-Up,863.2650008,115.6781596,Completed,TRUE,FALSE,TRUE,92.55914585,611.2467202,9
val_28144,val_1487,20230324,val_1,val_3,Bill Payment,153.6989348,671.7926569,Reversed,FALSE,FALSE,TRUE,266.2953427,0,366
val_28145,val_4734,20230402,val_5,val_1,Merchant Payment,978.8254246,587.4607394,Partially Completed,TRUE,TRUE,TRUE,159.1789888,255.5438892,967
val_28146,val_1768,20231010,val_11,val_2,Bill Payment,752.4400909,552.4856135,Partially Completed,TRUE,TRUE,TRUE,623.9389734,427.5024819,326
val_28147,val_1836,20230203,val_7,val_2,Cross-Border Remittance,902.9190775,940.8563141,Timeout,TRUE,FALSE,TRUE,0.925631892,920.928386,793
val_28148,val_1822,20230114,val_6,val_3,Wallet Funding via Card,523.5809229,927.8312273,Disputed,FALSE,TRUE,FALSE,263.0618047,0,560
val_28149,val_4360,20230803,val_2,val_0,Reversal,43.00839524,636.9704133,Reversed,TRUE,TRUE,TRUE,74.42209247,362.2625498,596
val_28150,val_3551,20231101,val_4,val_0,Wallet Funding via Card,162.923925,147.5262036,Reversed,FALSE,TRUE,FALSE,142.2576229,0,690
val_28151,val_2999,20240501,val_9,val_3,Salary/Earnings Disbursement,522.966099,382.0225468,Disputed,TRUE,TRUE,TRUE,979.4472219,921.6086117,758
val_28152,val_1066,20230430,val_10,val_0,Cash-Out,391.6954678,40.68621231,Pending,TRUE,TRUE,TRUE,191.1510969,292.0799018,846
val_28153,val_569,20230904,val_5,val_1,Peer Transfer,73.59945879,555.6738244,Timeout,FALSE,TRUE,TRUE,350.8846102,0,155
val_28154,val_440,20230420,val_6,val_2,Bill Payment,577.3390028,499.4751442,Pending,FALSE,TRUE,FALSE,441.9388085,0,596
val_28155,val_1478,20241207,val_8,val_3,Wallet Funding via Bank Transfer,443.9572627,632.8070061,Declined,FALSE,FALSE,TRUE,201.9871939,0,158
val_28156,val_3957,20240523,val_11,val_3,Wallet Funding via Card,854.2862772,952.0815548,Failed,FALSE,FALSE,TRUE,250.3346256,0,126
val_28157,val_3804,20230412,val_2,val_3,Airtime Top-Up,804.6845039,214.6818432,Completed,TRUE,TRUE,TRUE,878.0826941,60.68528965,442
val_28158,val_3911,20240826,val_0,val_2,Wallet Funding via Card,716.6592131,42.98279608,Reversed,TRUE,TRUE,FALSE,680.8017646,501.2913201,375
val_28159,val_3337,20240422,val_0,val_0,Cross-Border Remittance,710.9836026,57.86436087,Reversed,TRUE,TRUE,FALSE,576.3644317,457.7462737,922
val_28160,val_2578,20241029,val_6,val_0,Cash-Out,918.9987572,658.8361852,Pending,FALSE,FALSE,TRUE,630.0442481,0,362
val_28161,val_1780,20240722,val_4,val_3,Cash-Out,638.2190132,865.8913459,Failed,FALSE,FALSE,FALSE,385.7685012,0,89
val_28162,val_3633,20240229,val_1,val_1,Salary/Earnings Disbursement,300.3948673,835.5093011,Pending,TRUE,TRUE,TRUE,658.0101272,411.9699942,350
val_28163,val_976,20230216,val_5,val_0,Salary/Earnings Disbursement,11.67672284,362.6771497,Disputed,FALSE,FALSE,TRUE,315.934519,0,625
val_28164,val_342,20230418,val_7,val_0,Cross-Border Remittance,397.570374,449.9526912,Pending,FALSE,FALSE,FALSE,222.5089503,0,827
val_28165,val_4144,20241007,val_5,val_0,Salary/Earnings Disbursement,928.8157332,124.0368847,Disputed,TRUE,TRUE,FALSE,300.0550243,202.2463881,843
val_28166,val_2372,20240202,val_8,val_1,Airtime Top-Up,645.5818845,52.70691351,Partially Completed,TRUE,TRUE,FALSE,453.7198171,532.1016615,726
val_28167,val_3111,20230609,val_2,val_0,Wallet Funding via Bank Transfer,118.9116306,353.6840491,Partially Completed,TRUE,FALSE,TRUE,971.8375067,377.0851577,658
val_28168,val_4785,20231230,val_11,val_0,Cross-Border Remittance,910.2777629,764.0148265,Failed,TRUE,FALSE,TRUE,467.8736737,32.10931331,446
val_28169,val_3409,20241201,val_5,val_3,Cash-Out,446.5330613,722.430442,Timeout,TRUE,TRUE,TRUE,308.6533098,936.1693234,129
val_28170,val_3821,20240923,val_5,val_2,Wallet Funding via Bank Transfer,58.23764992,614.6427125,Declined,FALSE,FALSE,TRUE,87.10541402,0,345
val_28171,val_2395,20230222,val_6,val_1,Reversal,816.9817658,529.2763063,Partially Completed,TRUE,FALSE,TRUE,611.7460651,247.2510994,837
val_28172,val_1592,20240603,val_11,val_2,Wallet Funding via Bank Transfer,971.2018762,433.2402903,Completed,FALSE,FALSE,FALSE,894.9878278,0,576
val_28173,val_1751,20230922,val_3,val_1,Agent Withdrawal,380.1818691,111.1509297,Timeout,FALSE,FALSE,TRUE,591.5307892,0,678
val_28174,val_4504,20230411,val_5,val_2,Wallet Funding via Card,721.2518205,841.9602318,Timeout,FALSE,TRUE,FALSE,222.3490761,0,527
val_28175,val_1911,20240818,val_3,val_3,Merchant Payment,531.5283566,998.6177375,Declined,FALSE,TRUE,FALSE,873.7270036,0,999
val_28176,val_4667,20241025,val_7,val_2,Bill Payment,735.1956991,391.4927522,Reversed,TRUE,FALSE,FALSE,647.728537,273.0004264,12
val_28177,val_155,20231019,val_6,val_3,Cross-Border Remittance,281.9736678,526.0822681,Declined,FALSE,TRUE,TRUE,207.1706439,0,738
val_28178,val_1463,20241013,val_11,val_0,Agent Withdrawal,402.6025569,249.4650246,Reversed,TRUE,FALSE,TRUE,151.339589,28.07578217,496
val_28179,val_4718,20240422,val_0,val_3,Wallet Funding via Card,43.16927175,0.017529466,Partially Completed,FALSE,TRUE,FALSE,916.9998648,0,991
val_28180,val_2899,20240620,val_8,val_2,Wallet Funding via Card,393.236956,605.8971533,Timeout,FALSE,TRUE,TRUE,920.3887465,0,179
val_28181,val_1832,20231203,val_0,val_3,Cross-Border Remittance,659.2029644,17.63318828,Disputed,TRUE,FALSE,FALSE,931.1433785,159.7978528,222
val_28182,val_878,20240109,val_6,val_2,Salary/Earnings Disbursement,216.3795752,520.4200951,Reversed,TRUE,TRUE,FALSE,714.9897135,459.4600857,367
val_28183,val_2414,20230110,val_5,val_0,Wallet Funding via Bank Transfer,415.3705868,761.762559,Pending,FALSE,TRUE,FALSE,714.4121003,0,416
val_28184,val_4787,20241005,val_1,val_2,Wallet Funding via Card,834.6738322,680.8812184,Completed,TRUE,TRUE,FALSE,604.9371938,874.742707,139
val_28185,val_1785,20230504,val_0,val_1,Peer Transfer,905.6750981,883.7983141,Failed,TRUE,TRUE,FALSE,48.21028623,18.7781846,698
val_28186,val_2408,20230320,val_9,val_3,Agent Withdrawal,231.5582483,308.116663,Timeout,TRUE,TRUE,FALSE,882.9955879,479.6028657,160
val_28187,val_1775,20230730,val_8,val_0,Airtime Top-Up,593.5941859,239.8541125,Declined,TRUE,FALSE,FALSE,4.406290524,840.2940486,42
val_28188,val_4303,20240324,val_7,val_0,Reversal,225.0214194,573.8304648,Reversed,FALSE,FALSE,TRUE,800.4027985,0,344
val_28189,val_3428,20231215,val_7,val_2,Wallet Funding via Bank Transfer,829.6614662,373.8896921,Completed,FALSE,FALSE,FALSE,359.1871033,0,455
val_28190,val_3084,20230817,val_1,val_1,Peer Transfer,487.1633126,911.8168383,Completed,TRUE,FALSE,TRUE,857.6266108,969.1764713,437
val_28191,val_3351,20231212,val_0,val_3,Wallet Funding via Card,462.0737519,14.4706836,Completed,FALSE,TRUE,FALSE,746.4398823,0,77
val_28192,val_2058,20240626,val_9,val_2,Merchant Payment,815.8147289,288.1195565,Completed,TRUE,FALSE,TRUE,595.5173883,547.6610198,190
val_28193,val_4051,20230619,val_3,val_3,Wallet Funding via Bank Transfer,746.7015133,83.15341773,Declined,TRUE,TRUE,TRUE,300.6585172,479.9197019,854
val_28194,val_3068,20241224,val_9,val_3,Reversal,560.7450585,482.9236327,Completed,FALSE,TRUE,FALSE,994.0245634,0,818
val_28195,val_358,20230503,val_1,val_2,Cash-In,748.3146337,625.0862555,Reversed,TRUE,TRUE,FALSE,282.5056615,361.5192204,341
val_28196,val_1867,20230124,val_7,val_3,Agent Withdrawal,952.1118578,339.0330244,Partially Completed,FALSE,FALSE,FALSE,430.1134259,0,832
val_28197,val_4370,20240428,val_10,val_3,Reversal,539.3938161,105.155887,Disputed,TRUE,TRUE,FALSE,947.0721102,13.25670384,539
val_28198,val_1273,20230620,val_4,val_2,Refund,450.7216959,268.588547,Failed,FALSE,FALSE,FALSE,159.3477966,0,329
val_28199,val_4783,20240725,val_3,val_3,Airtime Top-Up,404.8276371,611.306174,Reversed,FALSE,FALSE,FALSE,60.35131819,0,532
val_28200,val_4074,20240625,val_8,val_1,Refund,296.0344283,273.4588083,Completed,TRUE,TRUE,FALSE,28.54029494,695.2044336,465
val_28201,val_4945,20241123,val_4,val_1,Cross-Border Remittance,859.0859111,218.7847763,Declined,TRUE,FALSE,FALSE,945.761605,788.5574758,841
val_28202,val_3988,20240330,val_3,val_1,Agent Withdrawal,154.3776988,398.2666205,Failed,FALSE,FALSE,TRUE,508.7132525,0,459
val_28203,val_643,20240619,val_9,val_2,Wallet Funding via Bank Transfer,798.9651647,449.650151,Pending,TRUE,TRUE,TRUE,54.35911027,708.9937073,270
val_28204,val_954,20230104,val_8,val_2,Bill Payment,188.2385902,724.3685461,Declined,TRUE,TRUE,FALSE,683.5245927,15.9126848,294
